customer_id,has_phone_service,multiple_lines
4495-LHSSK,True,Yes
5655-JSMZM,True,Yes
5915-ANOEI,True,Yes
9861-PDSZP,True,Yes
4505-EXZHB,True,No
7225-CBZPL,True,Yes
6704-UTUKK,False,No phone service
4587-VVTOX,True,Yes
2019-HDCZY,True,Yes
4652-NNHNY,True,Yes
8788-DOXSU,True,No
7404-JLKQG,True,No
7421-ZLUPA,False,No phone service
8972-HJWNV,True,Yes
3274-NSDWE,True,No
2632-IVXVF,True,Yes
3692-JHONH,True,Yes
8915-NNTRC,True,Yes
5914-GXMDA,True,No
7463-IFMQU,True,No
2920-RNCEZ,True,No
2541-YGPKE,True,No
8515-OCTJS,True,Yes
5382-TEMLV,True,No
3441-CGZJH,False,No phone service
9592-ERDKV,True,Yes
2860-RANUS,True,Yes
5261-QSHQM,False,No phone service
4778-IZARL,True,No
0432-CAJZV,True,No
7008-LZVOZ,True,Yes
8868-WOZGU,True,Yes
1200-TUZHR,True,Yes
9365-CSLBQ,True,Yes
1334-FJSVR,False,No phone service
5884-FBCTL,True,Yes
7130-CTCUS,True,No
6242-FEGFD,True,Yes
7625-XCQRH,True,Yes
6194-HBGQN,True,Yes
7634-WSWDB,False,No phone service
6986-IXNDM,True,No
1731-TVIUK,True,Yes
2987-BJXIK,True,Yes
9769-TSBZE,True,Yes
0406-BPDVR,True,Yes
0618-XWMSS,True,No
1395-WSWXR,True,No
6023-GSSXW,True,No
6752-APNJL,True,No
5276-KQWHG,True,No
0420-HLGXF,True,Yes
7446-KQISO,True,Yes
9823-EALYC,True,Yes
0582-AVCLN,True,No
5803-NQJZO,True,Yes
2565-JSLRY,True,Yes
2607-DHDAK,True,No
1073-XXCZD,True,Yes
0743-HRVFF,False,No phone service
4006-HKYHO,True,No
3727-JEZTU,True,No
8143-ETQTI,True,No
6689-KXGBO,True,No
9667-TKTVZ,True,Yes
3657-COGMW,True,Yes
8570-KLJYJ,True,Yes
7754-IXRMC,True,No
9473-CBZOP,True,Yes
2969-WGHQO,True,No
6615-NGGZJ,True,Yes
4334-HOWRP,False,No phone service
4255-DDUOU,True,No
5863-OOKCL,True,No
1686-STUHN,True,No
1329-VHWNP,False,No phone service
2984-MIIZL,True,No
0266-GMEAO,True,Yes
5590-YRFJT,False,No phone service
5574-NXZIU,True,No
0019-GFNTW,False,No phone service
4256-ZWTZI,True,No
8309-PPCED,True,Yes
4098-NAUKP,True,Yes
5196-WPYOW,True,No
4608-LCIMN,True,No
1485-YDHMM,True,Yes
4054-CUMIA,True,No
0603-TPMIB,True,Yes
2525-GVKQU,True,No
8161-QYMTT,True,Yes
9581-GVBXT,False,No phone service
5862-BRIXZ,False,No phone service
5404-GGUKR,True,No
3308-JSGML,False,No phone service
2126-GSEGL,True,Yes
3677-TNKIO,True,No
0440-QEXBZ,True,Yes
2434-EEVDB,True,Yes
6762-QVYJO,False,No phone service
6199-IWKGC,True,Yes
2675-DHUTR,True,Yes
8152-VETUR,True,Yes
9667-EQRXU,False,No phone service
7446-YPODE,True,Yes
9522-BNTHX,False,No phone service
4676-WLUHT,False,No phone service
3329-WDIOK,False,No phone service
7980-MHFLQ,True,Yes
2873-ZLIWT,True,Yes
3415-TAILE,True,No
0757-WCUUZ,True,Yes
1629-DQQVB,True,No
1915-IOFGU,True,No
3045-XETSH,True,Yes
0374-AACSZ,True,No
7239-HZZCX,True,No
4872-VXRIL,True,Yes
9140-CZQZZ,True,No
3423-HHXAO,True,No
9938-TKDGL,True,No
0531-ZZJWQ,True,Yes
6537-QLGEX,False,No phone service
2688-BHGOG,True,No
7683-CBDKJ,True,No
0946-CLJTI,True,Yes
3160-TYXLT,False,No phone service
1325-USMEC,True,Yes
0916-QOFDP,True,Yes
0628-CNQRM,True,No
5606-AMZBO,True,Yes
6199-IPCAO,True,Yes
7665-TOALD,True,No
0112-QWPNC,True,Yes
0324-BRPCJ,True,Yes
2777-PHDEI,True,No
5640-CAXOA,False,No phone service
2235-EZAIK,True,Yes
3847-BAERP,True,No
1196-AMORA,True,Yes
4282-YMKNA,True,Yes
1453-RZFON,True,No
8263-OKETD,True,Yes
0670-KDOMA,True,No
2476-YGEFM,True,Yes
8687-BAFGU,True,No
0641-EVBOJ,True,No
0829-XXPLX,True,No
9974-JFBHQ,True,No
5356-RHIPP,True,No
6624-JDRDS,False,No phone service
0608-JDVEC,True,No
9780-FKVVF,True,No
1919-RTPQD,True,No
5214-NLTIT,True,Yes
3345-PBBFH,True,No
5055-BRMNE,True,Yes
9189-JWSHV,True,Yes
2190-PHBHR,True,Yes
2650-GYRYL,True,No
0746-JTRFU,False,No phone service
5208-FVQKB,True,No
7184-LRUUR,True,No
6627-CFOSN,True,Yes
3982-JGSFD,True,No
1574-DYCWE,True,No
7247-XOZPB,True,Yes
2466-FCCPT,True,No
6211-WWLTF,True,No
4826-TZEVA,True,No
6016-NXBNJ,True,No
9138-EFSMO,True,No
0576-WNXXC,True,Yes
4632-XJMEX,True,No
8910-LEDAG,True,No
3452-GWUIN,True,Yes
2716-GFZOR,True,No
3724-UCSHY,True,No
8626-XHBIE,True,Yes
4628-CTTLA,False,No phone service
3192-LNKRK,True,No
4439-YRNVD,False,No phone service
2876-VBBBL,True,No
6834-NXDCA,False,No phone service
2208-UGTGR,True,Yes
3005-TYFRD,True,Yes
8670-MEFCP,True,Yes
3079-BCHLN,True,No
7777-UNYHB,True,No
5597-GLBUC,True,No
7278-CKDNC,True,Yes
2748-MYRVK,True,Yes
8450-UYIBU,False,No phone service
2969-VAPYH,True,No
4822-YCXMX,True,Yes
7181-OQCUT,True,Yes
8474-UMLNT,True,No
9821-POOTN,True,Yes
3836-FZSDJ,True,Yes
9142-XMYJH,True,No
6559-ILWKJ,False,No phone service
0187-QSXOE,True,No
7733-UDMTP,False,No phone service
2649-HWLYB,True,Yes
5214-CHIWJ,True,No
4229-CZMLL,True,Yes
6904-JLBGY,True,Yes
2465-BLLEU,True,No
1685-VAYJF,True,No
8874-EJNSR,True,Yes
6917-YACBP,True,Yes
5049-MUBWG,True,No
4223-WOZCM,True,No
0769-MURVM,False,No phone service
9253-VIFJQ,True,Yes
7030-FZTFM,True,Yes
9741-YLNTD,True,Yes
5917-RYRMG,True,No
5120-ZBLAI,True,Yes
1194-BHJYC,False,No phone service
3663-MITLP,True,No
0906-QVPMS,True,Yes
9025-ZRPVR,True,No
1905-OEILC,True,No
7858-GTZSP,True,Yes
3285-UCQVC,False,No phone service
6248-BSHKG,True,No
4685-TFLLS,True,No
3470-BTGQO,True,No
1209-VFFOC,False,No phone service
8224-DWCKX,True,Yes
5482-PLVPE,False,No phone service
4553-DVPZG,True,Yes
4902-OHLSK,True,Yes
6917-IAYHD,False,No phone service
0495-ZBNGW,True,Yes
8620-RJPZN,True,No
7572-KPVKK,True,Yes
2642-MAWLJ,True,No
2357-COQEK,True,Yes
7103-ZGVNT,True,Yes
3737-GCSPV,True,Yes
2027-WKXMW,True,Yes
7137-NAXML,True,No
2428-ZMCTB,True,No
2961-VNFKL,True,Yes
1768-HNVGJ,True,Yes
6963-KQYQB,True,Yes
5934-RMPOV,True,Yes
1207-BLKSA,True,Yes
4088-YLDSU,True,Yes
8316-BBQAY,False,No phone service
1166-PQLGG,True,No
3146-JTQHR,True,No
4291-YZODP,True,No
4395-PZMSN,True,No
6427-FEFIG,True,Yes
0017-IUDMW,True,Yes
8706-HRADD,False,No phone service
9955-QOPOY,False,No phone service
4385-ZKVNW,True,No
5446-DKWYW,True,Yes
2034-CGRHZ,True,Yes
5797-APWZC,True,No
3683-QKIUE,True,No
4228-ZGYUW,True,Yes
9031-ZVQPT,True,Yes
2990-IAJSV,True,Yes
8107-KNCIM,True,Yes
9027-YFHQJ,True,Yes
5176-LDKUH,True,No
4644-OBGFZ,True,No
7926-IJOOU,True,No
6480-YAGIY,True,No
4029-HPFVY,True,No
7602-DBTOU,True,No
5345-BMKWB,True,No
3519-ZKXGG,True,Yes
5457-COLHT,True,No
6416-TVAIH,True,No
5451-YHYPW,True,Yes
5108-ADXWO,True,No
7998-WNZEM,True,Yes
3066-RRJIO,True,No
4664-NJCMS,False,No phone service
0307-BCOPK,True,No
7629-WFGLW,True,Yes
2542-HYGIQ,True,No
6715-OFDBP,True,No
5016-LIPDW,True,No
6481-LXPWL,False,No phone service
1567-DSCIC,True,Yes
2150-UWTFY,True,No
6124-ACRHJ,True,No
9362-MWODR,True,No
9975-GPKZU,True,No
9625-RZFUK,True,No
5153-LXKDT,True,Yes
5161-UBZXI,True,No
1020-JPQOW,True,Yes
7919-ZODZZ,True,No
0565-JUPYD,True,Yes
6867-ACCZI,False,No phone service
5939-XAIXZ,True,Yes
9054-FOWNV,True,Yes
2683-BPJSO,True,Yes
2157-MXBJS,True,Yes
8207-VVMYB,True,Yes
9732-EQMWY,True,No
9360-AHGNL,True,Yes
1087-UDSIH,True,No
5269-NRGDP,True,No
6195-MELTI,True,No
5485-WUYWF,True,No
2121-JAFOM,True,Yes
8818-DOPVL,True,Yes
2632-UCGVD,True,Yes
5445-PZWGX,True,Yes
1227-UDMZR,True,Yes
5198-HQAEN,True,No
9170-CCKOU,True,Yes
2167-FQSTQ,True,Yes
2819-GWENI,True,No
1043-YCUTE,True,Yes
3814-MLAXC,True,Yes
3572-UUHRS,True,No
2692-PFYTJ,True,Yes
1226-UDFZR,True,No
5955-EPOAZ,True,No
6821-JPCDC,True,No
8815-LMFLX,True,Yes
9135-HSWOC,True,No
8582-KRHPJ,False,No phone service
5811-IWXYM,True,Yes
7044-YAACC,True,No
8189-XRIKE,True,No
1506-YJTYT,True,Yes
4123-DVHPH,True,Yes
6425-YQLLO,True,Yes
5442-UTCVD,True,Yes
2228-BZDEE,True,No
7734-DBOAI,False,No phone service
2789-CZANW,True,Yes
2091-RFFBA,True,Yes
2114-MGINA,True,No
7596-LDUXP,True,No
3740-RLMVT,True,No
4489-SNOJF,True,Yes
2192-OZITF,True,Yes
5651-CPDND,True,No
2186-QZEYA,True,Yes
1131-ALZWV,True,Yes
7729-XBTWX,True,No
9134-WYRVP,True,No
3284-SVCRO,True,Yes
9732-OUYRN,True,No
0559-CKHUS,True,No
2931-SVLTV,True,Yes
6899-PPEEA,True,Yes
7504-UWHNB,True,No
2582-FFFZR,False,No phone service
8908-NMQTX,False,No phone service
2187-LZGPL,False,No phone service
1431-AIDJQ,True,No
6288-LBEAR,True,No
4597-NUCQV,True,Yes
9019-QVLZD,True,No
8413-YNHNV,True,Yes
5808-TOTXO,True,No
4369-NYSCF,True,No
6333-YDVLT,True,Yes
5324-KTGCG,True,No
5599-HVLTW,True,Yes
7394-LWLYN,True,No
3707-LRWZD,True,Yes
6873-UDNLD,True,No
2700-LUEVA,True,No
1455-ESIQH,True,No
0958-YHXGP,True,No
1101-SSWAG,True,Yes
2979-SXESE,True,Yes
4013-TLDHQ,True,No
5743-KHMNA,True,Yes
4194-FJARJ,True,Yes
5325-UWTWJ,True,Yes
3969-GYXEL,True,No
9208-OLGAQ,True,No
3244-CQPHU,True,Yes
2674-MLXMN,True,Yes
9708-HPXWZ,False,No phone service
6992-TKNYO,True,Yes
4468-YDOVK,True,No
3754-DXMRT,True,No
5792-JALQC,True,Yes
7130-VTEWQ,True,Yes
2200-DSAAL,True,Yes
4302-ZYFEL,True,No
9351-LZYGF,True,Yes
4366-CTOUZ,True,No
6121-VZNQB,True,No
7903-CMPEY,True,Yes
1518-OMDIK,True,No
6671-NGWON,True,No
0595-ITUDF,True,Yes
6996-KNSML,True,No
1955-IBMMB,True,No
0096-BXERS,True,Yes
3806-YAZOV,True,No
7998-ZLXWN,True,No
6253-WRFHY,True,No
9133-AYJZG,True,Yes
2675-OTVVJ,True,Yes
8680-CGLTP,True,No
8430-TWCBX,True,No
5018-GWURO,True,Yes
6741-QRLUP,True,Yes
4737-HOBAX,True,Yes
0537-QYZZN,True,Yes
3340-QBBFM,True,No
1704-NRWYE,True,No
2592-SEIFQ,False,No phone service
8200-KLNYW,True,No
3372-CDXFJ,True,Yes
4781-ZXYGU,True,No
7632-YUTXB,True,No
2718-YSKCS,True,No
9896-UYMIE,True,Yes
0853-NWIFK,True,No
8212-CRQXP,True,No
6980-CDGFC,True,No
7691-XVTZH,True,Yes
7481-ATQQS,True,Yes
2277-VWCNI,True,Yes
1088-CNNKB,True,Yes
8642-GVWRF,True,No
1930-BZLHI,True,No
3400-ESFUW,True,No
5868-YTYKS,True,No
3525-DVKFN,True,No
1482-OXZSY,True,Yes
0377-JBKKT,True,No
5778-BVOFB,True,No
3373-YZZYM,True,No
2057-ZBLPD,True,Yes
0228-MAUWC,True,Yes
5502-RLUYV,True,Yes
0023-HGHWL,False,No phone service
7663-YJHSN,True,Yes
4915-BFSXL,True,Yes
3086-RUCRN,True,Yes
5215-LNLDJ,False,No phone service
7576-JMYWV,True,Yes
9039-RBEEE,False,No phone service
0257-KXZGU,True,Yes
1307-ATKGB,True,No
8417-FMLZI,True,No
3714-XPXBW,True,Yes
1850-AKQEP,True,No
2824-DXNKN,True,Yes
5227-JSCFE,False,No phone service
0848-ZGQIJ,True,No
3621-CHYVB,False,No phone service
8042-RNLKO,True,Yes
1792-UXAFY,True,No
5372-FBKBN,True,No
0420-TXVSG,True,Yes
6217-TOWGS,True,Yes
0515-YPMCW,True,No
0378-XSZPU,True,No
1045-LTCYT,True,No
1544-JJMYL,True,No
4636-JGAAI,True,Yes
6874-SGLHU,True,No
5951-AOFIH,True,No
4729-XKASR,False,No phone service
3059-NGMXB,True,Yes
8652-YHIYU,True,Yes
5278-PNYOX,True,No
5449-FIBXJ,True,Yes
3486-HOOGQ,True,Yes
5061-PBXFW,True,No
8630-FJLIB,True,No
3891-NLXJB,False,No phone service
4749-OJKQU,True,Yes
0577-WHMEV,True,Yes
5453-AXEPF,True,Yes
3639-XJHKQ,True,No
3716-LRGXK,True,Yes
2263-SFSQZ,True,Yes
9950-MTGYX,True,No
3397-AVTKU,True,No
4825-FUREZ,True,No
9837-BMCLM,True,No
2672-OJQZP,True,No
0137-UDEUO,True,No
3134-DSHVC,True,Yes
6161-UUUTA,True,No
7821-DPRQE,True,Yes
6543-XRMYR,True,Yes
2001-EWBQU,True,Yes
4925-LMHOK,True,Yes
1608-GMEWB,True,Yes
6695-AMZUF,True,No
1455-UGQVH,True,Yes
8410-BGQXN,True,No
8280-MQRQN,True,No
1619-YWUBB,True,Yes
7611-YKYTC,True,No
2037-SGXHH,True,Yes
3178-FESZO,True,Yes
0365-GXEZS,True,No
0082-OQIQY,True,No
6087-MVHJH,True,Yes
4603-JANFB,True,No
3018-TFTSU,True,No
3606-SBKRY,False,No phone service
4806-KEXQR,True,No
0667-NSRGI,True,Yes
7083-YNSKY,True,Yes
6893-ODYYE,True,No
8242-JSVBO,True,No
2479-BRAMR,True,Yes
9541-ZPSEA,True,No
2665-NPTGL,True,Yes
1139-WUOAH,False,No phone service
4693-VWVBO,True,No
7434-SHXLS,True,No
6937-GCDGQ,True,No
0988-JRWWP,True,No
5075-JSDKI,True,Yes
7908-QCBCA,True,No
8644-XYTSV,False,No phone service
6711-FLDFB,True,Yes
3873-WOSBC,True,Yes
7465-ZZRVX,True,No
7975-JMZNT,True,Yes
7251-XFOIL,True,Yes
4116-IQRFR,True,Yes
3714-JTVOV,True,No
8259-DZLIZ,True,Yes
0442-ZXKVS,True,Yes
7853-WNZSY,True,No
3120-FAZKD,True,Yes
8606-OEGQZ,True,Yes
0225-ZORZP,True,No
4702-IOQDC,True,No
9489-JMTTN,True,Yes
0575-CUQOV,True,No
0967-BMLBD,True,No
6178-KFNHS,True,Yes
2830-LEWOA,True,No
5006-MXVRN,True,No
1264-BYWMS,True,Yes
9658-WYUFB,True,Yes
8327-WKMIE,True,No
6917-FIJHC,True,Yes
5329-KRDTM,True,Yes
7797-EJMDP,True,No
3530-VWVGU,True,No
2013-SGDXK,True,No
6368-NWMCE,True,Yes
3633-CDBUW,True,No
0707-HOVVN,True,Yes
8580-QVLOC,True,Yes
3956-MGXOG,True,No
9274-UARKJ,True,No
4077-HWUYD,True,Yes
2012-NWRPA,True,Yes
8808-ELEHO,True,Yes
0103-CSITQ,True,Yes
3506-LCJDC,True,No
8671-KKKOS,False,No phone service
7305-ZWMAJ,True,No
9518-XXBXE,True,No
3934-HXCFZ,True,Yes
6578-KRMAW,True,No
4860-IJUDE,True,No
7666-WKRON,True,No
9688-YGXVR,True,No
0423-UDIJQ,True,No
1945-XISKS,True,No
4910-AQFFX,True,Yes
2154-KVJFF,True,Yes
5360-LJCNJ,True,Yes
2607-FBDFF,True,No
9647-ERGBE,True,Yes
3428-XZMAZ,True,No
1100-DDVRV,False,No phone service
0378-TOVMS,True,No
4355-HBJHH,True,Yes
6728-WYQBC,True,No
9058-CBREO,True,Yes
9029-FEGVJ,True,Yes
7216-KAOID,True,No
0318-QUUOB,True,No
6145-NNPNO,True,No
5520-FVEWJ,True,Yes
5339-TJFEK,True,Yes
5572-ZDXHY,True,No
2074-GUHPQ,True,Yes
4625-XMOYM,True,Yes
5827-MWCZK,True,Yes
1385-TQOZW,True,No
5914-XRFQB,True,Yes
4329-YPDDQ,True,No
4804-NCPET,True,No
3750-CKVKH,True,No
5944-UGLLK,False,No phone service
8063-GBATB,True,Yes
7787-BNTZM,True,No
2252-ISRNH,True,Yes
9415-TPKRV,True,Yes
5322-TEUJK,True,Yes
4547-KQRTM,True,Yes
4877-EVATK,True,No
1866-DIOQZ,False,No phone service
8375-KVTHK,True,No
2697-NQBPF,True,Yes
3709-OIJEA,True,No
7639-SUPCW,True,No
1386-ZIKUV,True,No
0599-XNYDO,True,No
6377-WHAOX,True,Yes
6855-VLGOS,True,No
8999-XXGNS,True,Yes
8746-OQQRW,True,Yes
3181-MIZBN,True,No
0471-ARVMX,True,Yes
7766-CLTIC,True,No
5650-YLIBA,True,Yes
0825-CPPQH,True,No
9084-OAYKL,True,No
6122-LJADA,True,Yes
2400-XIWIO,True,Yes
7524-VRLPL,True,Yes
1069-XAIEM,True,Yes
7569-NMZYQ,True,Yes
5201-USSQZ,True,No
2105-PHWON,True,Yes
1494-EJZDW,True,No
4884-TVUQF,True,Yes
8003-EWNDZ,True,No
1897-RCFUM,True,Yes
9256-JTBNZ,True,No
4658-HCOHW,True,No
2211-RMNHO,True,Yes
2432-TFSMK,True,Yes
3440-JPSCL,True,No
4929-ROART,True,Yes
1834-ABKHQ,True,No
1741-WTPON,True,Yes
3932-IJWDZ,True,Yes
1240-HCBOH,True,Yes
3594-KADLU,False,No phone service
8065-BVEPF,True,No
3796-ENZGF,True,Yes
1734-ZMNTZ,True,Yes
2853-CWQFQ,True,No
0813-TAXXS,True,Yes
2519-TWKFS,True,Yes
2889-FPWRM,True,Yes
0626-QXNGV,True,Yes
6723-CEGQI,False,No phone service
6987-XQSJT,True,Yes
4732-RRJZC,True,No
9499-XPZXM,True,Yes
4338-EYCER,True,No
3007-FDPEA,True,No
6350-XFYGW,True,No
4290-BSXUX,True,Yes
8513-OLYGY,True,Yes
0311-QYWSS,True,No
8705-DWKTI,True,No
8755-IWJHN,True,Yes
0325-XBFAC,True,No
4480-QQRHC,True,No
0929-PECLO,True,Yes
3680-CTHUH,True,Yes
1202-KKGFU,True,No
6112-KTHFQ,True,No
1852-XEMDW,True,Yes
2462-XIIJB,True,Yes
4760-XOHVN,True,No
1820-DJFPH,True,Yes
9426-SXNHE,True,No
9068-FHQHD,True,No
1269-FOYWN,True,No
9470-YFUYI,True,No
7817-BOQPW,True,Yes
7402-EYFXX,True,Yes
1853-UDXBW,True,No
9895-VFOXH,False,No phone service
5458-CQJTA,True,No
1230-QAJDW,True,Yes
5701-ZIKJE,True,No
5219-YIPTK,True,Yes
5032-MIYKT,True,No
7396-VJUZB,True,No
9717-QEBGU,True,No
5172-RKOCB,True,Yes
6509-TSGWN,True,Yes
3540-RZJYU,True,No
3178-CIFOT,True,No
2091-MJTFX,False,No phone service
4530-NDRKU,True,No
5985-TBABQ,True,Yes
9800-ONTFE,True,Yes
6743-HHQPF,False,No phone service
8455-HIRAQ,True,No
6616-AALSR,True,Yes
0883-EIBTI,True,No
9415-ZNBSX,True,Yes
4018-KJYUY,True,No
0722-TROQR,True,Yes
7571-YXDAD,True,Yes
3884-UEBXB,False,No phone service
8780-RSYYU,True,No
5537-UXXVS,True,No
1791-PQHBB,True,No
8701-DGLVH,True,No
8741-LQOBK,False,No phone service
3393-FMZPV,True,Yes
8082-GHXOP,True,No
6402-ZFPPI,True,Yes
0980-FEXWF,True,No
7486-KSRVI,True,Yes
3011-WQKSZ,True,No
8443-WVPSS,True,No
3006-XIMLN,True,Yes
8218-FFJDS,True,Yes
1986-PHGZF,True,Yes
9965-YOKZB,True,Yes
0504-HHAPI,True,Yes
9360-OMDZZ,True,Yes
6305-YLBMM,True,No
0345-XMMUG,True,Yes
8024-XNAFQ,True,Yes
3647-GMGDH,True,No
2988-GBIVW,True,Yes
2832-SCUCO,True,No
7036-ZZKBD,True,No
3791-LGQCY,True,Yes
0265-PSUAE,True,No
0463-TXOAK,True,Yes
0594-UFTUL,True,No
9509-MPYOD,True,No
9128-CPXKI,True,No
0129-KPTWJ,True,No
8166-ZZTFS,True,Yes
5855-EIBDE,True,Yes
5365-LLFYV,True,No
5956-YHHRX,True,Yes
6008-NAIXK,False,No phone service
2956-GGUCQ,True,Yes
1928-BXYIV,True,Yes
5760-FXFVO,True,No
6595-COKXZ,True,No
0961-ZWLVI,True,Yes
5181-OABFK,True,No
4007-NHVHI,True,Yes
7816-VGHTO,False,No phone service
5871-DGTXZ,True,No
7550-WIQVA,True,Yes
7544-ZVIKX,True,Yes
0016-QLJIS,True,Yes
7508-DQAKK,True,Yes
5176-OLSKT,True,Yes
9356-AXGMP,True,Yes
3556-BVQGL,True,No
0362-ZBZWJ,True,Yes
8979-CAMGB,True,Yes
4211-MMAZN,True,No
7581-EBBOU,True,No
4274-OWWYO,True,No
5073-RZGBK,True,Yes
1541-ETJZO,True,Yes
2192-CKRLV,False,No phone service
3154-HMWUU,True,No
6119-SPUDB,False,No phone service
6522-OIQSX,False,No phone service
7813-ZGGAW,True,Yes
8748-HFWBO,True,No
1052-QJIBV,True,No
1319-YLZJG,True,No
4106-HADHQ,True,No
0723-FDLAY,True,Yes
3050-RLLXC,True,Yes
9298-WGMRW,True,Yes
2369-UAPKZ,True,Yes
3088-LHEFH,True,Yes
2778-OCLGR,False,No phone service
6583-KQJLK,True,No
8544-JNBOX,True,No
6681-ZSEXG,True,Yes
6139-ZZRBQ,True,No
6116-RFVHN,True,Yes
0637-KVDLV,True,Yes
8884-FEEWR,True,No
3125-RAHBV,True,No
6633-MPWBS,True,No
0373-AIVNJ,False,No phone service
8785-EPNCG,True,Yes
1682-VCOIO,True,No
5729-KLZAR,True,No
2072-ZVJJX,True,Yes
8849-AYPTR,True,No
9518-IMLHK,True,No
1582-RAFML,True,Yes
3646-ITDGM,True,No
8740-CRYFY,True,No
3569-VLDHH,True,No
8224-KDLKN,True,Yes
7594-LZNWR,True,No
4001-TSBTV,True,No
2962-XPMCQ,True,No
8727-XDPUD,False,No phone service
1043-UXOVO,True,Yes
1064-FBXNK,True,No
3996-ZNWYK,True,No
2878-DHMIN,True,No
7762-ONLJY,True,No
1678-FYZOW,True,No
5795-BKOYE,True,No
8627-EHGIP,False,No phone service
7402-PWYJJ,True,Yes
5480-TBGPH,True,No
0018-NYROU,True,No
7501-VTYLJ,True,No
7608-RGIRO,True,Yes
0480-BIXDE,True,No
5895-QSXOD,True,No
9814-AOUDH,True,No
6175-IRFIT,True,No
8760-ZRHKE,True,Yes
1622-HSHSF,True,No
8854-CCVSQ,True,Yes
6749-UTDVX,True,Yes
5542-DHSXL,True,No
9102-OXKFY,True,Yes
0511-JTEOY,True,No
5216-WASFJ,True,Yes
7808-DVWEP,True,No
7067-KSAZT,True,Yes
2284-VFLKH,True,No
0366-NQSHS,True,No
6532-YLWSI,True,No
3807-BPOMJ,True,No
3892-NXAZG,True,Yes
4948-WBBKL,True,Yes
4182-BGSIQ,True,No
9300-AGZNL,True,Yes
0988-AADSA,True,Yes
9972-NKTFD,True,No
3717-LNXKW,True,Yes
5734-EJKXG,True,Yes
2207-RYYRL,True,Yes
6729-FZWSY,True,No
9695-IDRZR,True,Yes
8144-DGHXP,True,No
7814-LEEVE,True,No
1112-CUNAO,True,Yes
5175-AOBHI,True,No
5174-RNGBH,True,No
8631-WUXGY,True,No
7270-BDIOA,True,Yes
9565-JSNFM,True,No
5906-DVAPM,True,Yes
6654-QGBZZ,True,No
8348-JLBUG,True,No
0607-DAAHE,True,No
5641-DMBFJ,True,Yes
9200-NLNPD,False,No phone service
2664-XJZNO,True,No
9732-KPKBW,True,No
3339-EAQNV,True,Yes
0921-OHLVP,True,Yes
3389-YGYAI,True,Yes
9560-ARGQJ,True,No
8350-NYMVI,False,No phone service
1600-DILPE,True,No
0536-ESJEP,True,No
4654-GGUII,False,No phone service
6478-HRRCZ,True,No
8510-BBWMU,True,No
6857-TKDJV,True,Yes
2360-RDGRO,True,Yes
0584-BJQGZ,True,Yes
5134-IKDAY,True,No
1360-XFJMR,True,Yes
3070-DVEYC,True,Yes
5730-RIITO,False,No phone service
9058-MJLZC,True,No
5707-ORNDZ,True,Yes
0902-XKXPN,True,No
5177-RVZNU,True,No
0056-EPFBG,False,No phone service
8993-IZEUX,True,No
8696-JKZNU,True,Yes
5380-AFSSK,True,Yes
8190-ZTQFB,False,No phone service
0931-MHTEM,True,No
2055-PDADH,True,No
7515-LODFU,True,No
0440-UEDAI,True,No
1337-BOZWO,False,No phone service
0868-VJRDR,True,No
8714-EUHJO,True,Yes
6344-SFJVH,False,No phone service
3950-VPYJB,True,No
8041-TMEID,True,Yes
7321-ZNSLA,False,No phone service
6941-KXRRV,True,No
3721-CNEYS,True,No
8727-JQFHV,True,No
9475-NNDGC,True,Yes
1355-KUSBG,True,Yes
3688-FTHLT,True,Yes
0899-LIIBW,True,Yes
2568-OIADY,True,Yes
1384-RCUXW,True,Yes
5825-XJOCM,True,Yes
6848-YLDFR,True,No
8125-QPFJD,True,Yes
2320-YKQBO,True,No
1193-RTSLK,True,No
2302-ANTDP,True,Yes
5923-GXUOC,True,No
4973-RLZVI,True,No
7869-ZYDST,True,Yes
4501-UYKBC,True,Yes
1215-EXRMO,True,No
2305-MRGLV,True,No
8404-VIOMB,False,No phone service
5233-GEEAX,False,No phone service
2359-KLTEK,True,No
5304-EFJLP,True,Yes
2673-ZALNP,True,No
9184-GALIL,True,No
4393-RYCRE,True,No
9746-MDMBK,True,Yes
3162-ZJZFU,True,No
8404-GFGCZ,True,Yes
8875-AKBYH,True,Yes
4432-ADRLB,True,No
0533-UCAAU,True,Yes
1394-SUIUH,True,No
3521-MNKLV,True,No
2533-TIBIX,False,No phone service
8993-PHFWD,False,No phone service
1565-RHDJD,True,Yes
7137-RYLPP,True,Yes
3765-JXVKY,True,No
5092-STPKP,True,No
7330-WZLNC,True,Yes
0114-PEGZZ,True,Yes
3359-DSRKA,True,No
8639-NHQEI,True,Yes
7161-DFHUF,True,Yes
3957-LXOLK,True,Yes
3720-DBRWL,True,No
6635-MYYYZ,True,No
8565-WUXZU,True,No
5281-BUZGT,True,Yes
4994-OBRSZ,True,No
0562-FGDCR,True,Yes
2436-QBZFP,False,No phone service
3420-YJLQT,True,Yes
6040-CGACY,True,No
6582-PLFUU,True,No
8242-PDSGJ,False,No phone service
0264-CNITK,True,No
0089-IIQKO,True,Yes
7839-NUIAA,True,Yes
6075-QMNRR,True,No
5378-IKEEG,False,No phone service
5966-EMAZU,True,Yes
0440-EKDCF,True,No
4774-HHGGS,True,No
2718-GAXQD,True,No
2055-BFOCC,True,No
8180-AKMJV,True,No
4298-OYIFC,True,Yes
